file_row,decision_time,shipment_id,decision_time_utc
716,2026-01-31T05:00:00Z,s-00238,2026-01-31 05:00:00+00:00
717,2026-01-31T08:00:00Z,s-00238,2026-01-31 08:00:00+00:00
718,2026-01-31T05:00:00Z,s-00239,2026-01-31 05:00:00+00:00
719,2026-01-31T08:00:00Z,s-00239,2026-01-31 08:00:00+00:00
720,2026-01-31T11:00:00Z,s-00239,2026-01-31 11:00:00+00:00
721,2026-01-31T08:00:00Z,s-00240,2026-01-31 08:00:00+00:00
722,2026-01-31T11:00:00Z,s-00240,2026-01-31 11:00:00+00:00
723,2026-01-31T14:00:00Z,s-00240,2026-01-31 14:00:00+00:00
724,2026-01-31T11:00:00Z,s-00241,2026-01-31 11:00:00+00:00
725,2026-01-31T14:00:00Z,s-00241,2026-01-31 14:00:00+00:00
726,2026-01-31T17:00:00Z,s-00241,2026-01-31 17:00:00+00:00
727,2026-01-31T14:00:00Z,s-00242,2026-01-31 14:00:00+00:00
728,2026-01-31T17:00:00Z,s-00242,2026-01-31 17:00:00+00:00
729,2026-01-31T20:00:00Z,s-00242,2026-01-31 20:00:00+00:00
730,2026-01-31T17:00:00Z,s-00243,2026-01-31 17:00:00+00:00
731,2026-01-31T20:00:00Z,s-00243,2026-01-31 20:00:00+00:00
732,2026-01-31T23:00:00Z,s-00243,2026-01-31 23:00:00+00:00
733,2026-01-31T20:00:00Z,s-00244,2026-01-31 20:00:00+00:00
734,2026-01-31T23:00:00Z,s-00244,2026-01-31 23:00:00+00:00
735,2026-02-01T02:00:00Z,s-00244,2026-02-01 02:00:00+00:00
736,2026-01-31T23:00:00Z,s-00245,2026-01-31 23:00:00+00:00
737,2026-02-01T02:00:00Z,s-00245,2026-02-01 02:00:00+00:00
738,2026-02-01T05:00:00Z,s-00245,2026-02-01 05:00:00+00:00
739,2026-02-01T02:00:00Z,s-00246,2026-02-01 02:00:00+00:00
740,2026-02-01T05:00:00Z,s-00246,2026-02-01 05:00:00+00:00
741,2026-02-01T08:00:00Z,s-00246,2026-02-01 08:00:00+00:00
742,2026-02-01T05:00:00Z,s-00247,2026-02-01 05:00:00+00:00
743,2026-02-01T08:00:00Z,s-00247,2026-02-01 08:00:00+00:00
744,2026-02-01T11:00:00Z,s-00247,2026-02-01 11:00:00+00:00
745,2026-02-01T08:00:00Z,s-00248,2026-02-01 08:00:00+00:00
746,2026-02-01T11:00:00Z,s-00248,2026-02-01 11:00:00+00:00
747,2026-02-01T14:00:00Z,s-00248,2026-02-01 14:00:00+00:00
748,2026-02-01T11:00:00Z,s-00249,2026-02-01 11:00:00+00:00
749,2026-02-01T14:00:00Z,s-00249,2026-02-01 14:00:00+00:00
750,2026-02-01T17:00:00Z,s-00249,2026-02-01 17:00:00+00:00
751,2026-02-01T14:00:00Z,s-00250,2026-02-01 14:00:00+00:00
752,2026-02-01T17:00:00Z,s-00250,2026-02-01 17:00:00+00:00
753,2026-02-01T20:00:00Z,s-00250,2026-02-01 20:00:00+00:00
754,2026-02-01T17:00:00Z,s-00251,2026-02-01 17:00:00+00:00
755,2026-02-01T20:00:00Z,s-00251,2026-02-01 20:00:00+00:00
756,2026-02-01T23:00:00Z,s-00251,2026-02-01 23:00:00+00:00
757,2026-02-01T20:00:00Z,s-00252,2026-02-01 20:00:00+00:00
758,2026-02-01T23:00:00Z,s-00252,2026-02-01 23:00:00+00:00
759,2026-02-02T02:00:00Z,s-00252,2026-02-02 02:00:00+00:00
760,2026-02-01T23:00:00Z,s-00253,2026-02-01 23:00:00+00:00
761,2026-02-02T02:00:00Z,s-00253,2026-02-02 02:00:00+00:00
762,2026-02-02T05:00:00Z,s-00253,2026-02-02 05:00:00+00:00
763,2026-02-02T02:00:00Z,s-00254,2026-02-02 02:00:00+00:00
764,2026-02-02T05:00:00Z,s-00254,2026-02-02 05:00:00+00:00
765,2026-02-02T08:00:00Z,s-00254,2026-02-02 08:00:00+00:00
766,2026-02-02T05:00:00Z,s-00255,2026-02-02 05:00:00+00:00
767,2026-02-02T08:00:00Z,s-00255,2026-02-02 08:00:00+00:00
768,2026-02-02T11:00:00Z,s-00255,2026-02-02 11:00:00+00:00
769,2026-02-02T08:00:00Z,s-00256,2026-02-02 08:00:00+00:00
770,2026-02-02T11:00:00Z,s-00256,2026-02-02 11:00:00+00:00
771,2026-02-02T14:00:00Z,s-00256,2026-02-02 14:00:00+00:00
772,2026-02-02T11:00:00Z,s-00257,2026-02-02 11:00:00+00:00
773,2026-02-02T14:00:00Z,s-00257,2026-02-02 14:00:00+00:00
774,2026-02-02T17:00:00Z,s-00257,2026-02-02 17:00:00+00:00
775,2026-02-02T14:00:00Z,s-00258,2026-02-02 14:00:00+00:00
776,2026-02-02T17:00:00Z,s-00258,2026-02-02 17:00:00+00:00
777,2026-02-02T20:00:00Z,s-00258,2026-02-02 20:00:00+00:00
778,2026-02-02T17:00:00Z,s-00259,2026-02-02 17:00:00+00:00
779,2026-02-02T20:00:00Z,s-00259,2026-02-02 20:00:00+00:00
780,2026-02-02T23:00:00Z,s-00259,2026-02-02 23:00:00+00:00
781,2026-02-02T20:00:00Z,s-00260,2026-02-02 20:00:00+00:00
782,2026-02-02T23:00:00Z,s-00260,2026-02-02 23:00:00+00:00
783,2026-02-03T02:00:00Z,s-00260,2026-02-03 02:00:00+00:00
784,2026-02-02T23:00:00Z,s-00261,2026-02-02 23:00:00+00:00
785,2026-02-03T02:00:00Z,s-00261,2026-02-03 02:00:00+00:00
786,2026-02-03T05:00:00Z,s-00261,2026-02-03 05:00:00+00:00
787,2026-02-03T02:00:00Z,s-00262,2026-02-03 02:00:00+00:00
788,2026-02-03T05:00:00Z,s-00262,2026-02-03 05:00:00+00:00
789,2026-02-03T08:00:00Z,s-00262,2026-02-03 08:00:00+00:00
790,2026-02-03T05:00:00Z,s-00263,2026-02-03 05:00:00+00:00
791,2026-02-03T08:00:00Z,s-00263,2026-02-03 08:00:00+00:00
792,2026-02-03T11:00:00Z,s-00263,2026-02-03 11:00:00+00:00
793,2026-02-03T08:00:00Z,s-00264,2026-02-03 08:00:00+00:00
794,2026-02-03T11:00:00Z,s-00264,2026-02-03 11:00:00+00:00
795,2026-02-03T14:00:00Z,s-00264,2026-02-03 14:00:00+00:00
796,2026-02-03T11:00:00Z,s-00265,2026-02-03 11:00:00+00:00
797,2026-02-03T14:00:00Z,s-00265,2026-02-03 14:00:00+00:00
798,2026-02-03T17:00:00Z,s-00265,2026-02-03 17:00:00+00:00
799,2026-02-03T14:00:00Z,s-00266,2026-02-03 14:00:00+00:00
800,2026-02-03T17:00:00Z,s-00266,2026-02-03 17:00:00+00:00
801,2026-02-03T20:00:00Z,s-00266,2026-02-03 20:00:00+00:00
802,2026-02-03T17:00:00Z,s-00267,2026-02-03 17:00:00+00:00
803,2026-02-03T20:00:00Z,s-00267,2026-02-03 20:00:00+00:00
804,2026-02-03T23:00:00Z,s-00267,2026-02-03 23:00:00+00:00
805,2026-02-03T20:00:00Z,s-00268,2026-02-03 20:00:00+00:00
806,2026-02-03T23:00:00Z,s-00268,2026-02-03 23:00:00+00:00
807,2026-02-04T02:00:00Z,s-00268,2026-02-04 02:00:00+00:00
808,2026-02-03T23:00:00Z,s-00269,2026-02-03 23:00:00+00:00
809,2026-02-04T02:00:00Z,s-00269,2026-02-04 02:00:00+00:00
810,2026-02-04T05:00:00Z,s-00269,2026-02-04 05:00:00+00:00
811,2026-02-04T02:00:00Z,s-00270,2026-02-04 02:00:00+00:00
812,2026-02-04T05:00:00Z,s-00270,2026-02-04 05:00:00+00:00
813,2026-02-04T08:00:00Z,s-00270,2026-02-04 08:00:00+00:00
814,2026-02-04T05:00:00Z,s-00271,2026-02-04 05:00:00+00:00
815,2026-02-04T08:00:00Z,s-00271,2026-02-04 08:00:00+00:00
816,2026-02-04T11:00:00Z,s-00271,2026-02-04 11:00:00+00:00
817,2026-02-04T08:00:00Z,s-00272,2026-02-04 08:00:00+00:00
818,2026-02-04T11:00:00Z,s-00272,2026-02-04 11:00:00+00:00
819,2026-02-04T14:00:00Z,s-00272,2026-02-04 14:00:00+00:00
820,2026-02-04T11:00:00Z,s-00273,2026-02-04 11:00:00+00:00
821,2026-02-04T14:00:00Z,s-00273,2026-02-04 14:00:00+00:00
822,2026-02-04T17:00:00Z,s-00273,2026-02-04 17:00:00+00:00
823,2026-02-04T14:00:00Z,s-00274,2026-02-04 14:00:00+00:00
824,2026-02-04T17:00:00Z,s-00274,2026-02-04 17:00:00+00:00
825,2026-02-04T20:00:00Z,s-00274,2026-02-04 20:00:00+00:00
826,2026-02-04T17:00:00Z,s-00275,2026-02-04 17:00:00+00:00
827,2026-02-04T20:00:00Z,s-00275,2026-02-04 20:00:00+00:00
828,2026-02-04T23:00:00Z,s-00275,2026-02-04 23:00:00+00:00
829,2026-02-04T20:00:00Z,s-00276,2026-02-04 20:00:00+00:00
830,2026-02-04T23:00:00Z,s-00276,2026-02-04 23:00:00+00:00
831,2026-02-05T02:00:00Z,s-00276,2026-02-05 02:00:00+00:00
832,2026-02-04T23:00:00Z,s-00277,2026-02-04 23:00:00+00:00
833,2026-02-05T02:00:00Z,s-00277,2026-02-05 02:00:00+00:00
834,2026-02-05T05:00:00Z,s-00277,2026-02-05 05:00:00+00:00
835,2026-02-05T02:00:00Z,s-00278,2026-02-05 02:00:00+00:00
836,2026-02-05T05:00:00Z,s-00278,2026-02-05 05:00:00+00:00
837,2026-02-05T08:00:00Z,s-00278,2026-02-05 08:00:00+00:00
838,2026-02-05T05:00:00Z,s-00279,2026-02-05 05:00:00+00:00
839,2026-02-05T08:00:00Z,s-00279,2026-02-05 08:00:00+00:00
840,2026-02-05T11:00:00Z,s-00279,2026-02-05 11:00:00+00:00
841,2026-02-05T08:00:00Z,s-00280,2026-02-05 08:00:00+00:00
842,2026-02-05T11:00:00Z,s-00280,2026-02-05 11:00:00+00:00
843,2026-02-05T14:00:00Z,s-00280,2026-02-05 14:00:00+00:00
844,2026-02-05T11:00:00Z,s-00281,2026-02-05 11:00:00+00:00
845,2026-02-05T14:00:00Z,s-00281,2026-02-05 14:00:00+00:00
846,2026-02-05T17:00:00Z,s-00281,2026-02-05 17:00:00+00:00
847,2026-02-05T14:00:00Z,s-00282,2026-02-05 14:00:00+00:00
848,2026-02-05T17:00:00Z,s-00282,2026-02-05 17:00:00+00:00
849,2026-02-05T20:00:00Z,s-00282,2026-02-05 20:00:00+00:00
850,2026-02-05T17:00:00Z,s-00283,2026-02-05 17:00:00+00:00
851,2026-02-05T20:00:00Z,s-00283,2026-02-05 20:00:00+00:00
852,2026-02-05T23:00:00Z,s-00283,2026-02-05 23:00:00+00:00
853,2026-02-05T20:00:00Z,s-00284,2026-02-05 20:00:00+00:00
854,2026-02-05T23:00:00Z,s-00284,2026-02-05 23:00:00+00:00
855,2026-02-06T02:00:00Z,s-00284,2026-02-06 02:00:00+00:00
856,2026-02-05T23:00:00Z,s-00285,2026-02-05 23:00:00+00:00
857,2026-02-06T02:00:00Z,s-00285,2026-02-06 02:00:00+00:00
858,2026-02-06T05:00:00Z,s-00285,2026-02-06 05:00:00+00:00
859,2026-02-06T02:00:00Z,s-00286,2026-02-06 02:00:00+00:00
860,2026-02-06T05:00:00Z,s-00286,2026-02-06 05:00:00+00:00
861,2026-02-06T08:00:00Z,s-00286,2026-02-06 08:00:00+00:00
862,2026-02-06T05:00:00Z,s-00287,2026-02-06 05:00:00+00:00
863,2026-02-06T08:00:00Z,s-00287,2026-02-06 08:00:00+00:00
864,2026-02-06T11:00:00Z,s-00287,2026-02-06 11:00:00+00:00
865,2026-02-06T08:00:00Z,s-00288,2026-02-06 08:00:00+00:00
866,2026-02-06T11:00:00Z,s-00288,2026-02-06 11:00:00+00:00
867,2026-02-06T14:00:00Z,s-00288,2026-02-06 14:00:00+00:00
868,2026-02-06T11:00:00Z,s-00289,2026-02-06 11:00:00+00:00
869,2026-02-06T14:00:00Z,s-00289,2026-02-06 14:00:00+00:00
870,2026-02-06T17:00:00Z,s-00289,2026-02-06 17:00:00+00:00
871,2026-02-06T14:00:00Z,s-00290,2026-02-06 14:00:00+00:00
872,2026-02-06T17:00:00Z,s-00290,2026-02-06 17:00:00+00:00
873,2026-02-06T20:00:00Z,s-00290,2026-02-06 20:00:00+00:00
874,2026-02-06T17:00:00Z,s-00291,2026-02-06 17:00:00+00:00
875,2026-02-06T20:00:00Z,s-00291,2026-02-06 20:00:00+00:00
876,2026-02-06T23:00:00Z,s-00291,2026-02-06 23:00:00+00:00
877,2026-02-06T20:00:00Z,s-00292,2026-02-06 20:00:00+00:00
878,2026-02-06T23:00:00Z,s-00292,2026-02-06 23:00:00+00:00
879,2026-02-07T02:00:00Z,s-00292,2026-02-07 02:00:00+00:00
880,2026-02-06T23:00:00Z,s-00293,2026-02-06 23:00:00+00:00
881,2026-02-07T02:00:00Z,s-00293,2026-02-07 02:00:00+00:00
882,2026-02-07T05:00:00Z,s-00293,2026-02-07 05:00:00+00:00
883,2026-02-07T02:00:00Z,s-00294,2026-02-07 02:00:00+00:00
884,2026-02-07T05:00:00Z,s-00294,2026-02-07 05:00:00+00:00
885,2026-02-07T08:00:00Z,s-00294,2026-02-07 08:00:00+00:00
886,2026-02-07T05:00:00Z,s-00295,2026-02-07 05:00:00+00:00
887,2026-02-07T08:00:00Z,s-00295,2026-02-07 08:00:00+00:00
888,2026-02-07T11:00:00Z,s-00295,2026-02-07 11:00:00+00:00
889,2026-02-07T08:00:00Z,s-00296,2026-02-07 08:00:00+00:00
890,2026-02-07T11:00:00Z,s-00296,2026-02-07 11:00:00+00:00
891,2026-02-07T14:00:00Z,s-00296,2026-02-07 14:00:00+00:00
892,2026-02-07T11:00:00Z,s-00297,2026-02-07 11:00:00+00:00
893,2026-02-07T14:00:00Z,s-00297,2026-02-07 14:00:00+00:00
894,2026-02-07T17:00:00Z,s-00297,2026-02-07 17:00:00+00:00
895,2026-02-07T14:00:00Z,s-00298,2026-02-07 14:00:00+00:00
896,2026-02-07T17:00:00Z,s-00298,2026-02-07 17:00:00+00:00
897,2026-02-07T20:00:00Z,s-00298,2026-02-07 20:00:00+00:00
898,2026-02-07T17:00:00Z,s-00299,2026-02-07 17:00:00+00:00
899,2026-02-07T20:00:00Z,s-00299,2026-02-07 20:00:00+00:00
900,2026-02-07T23:00:00Z,s-00299,2026-02-07 23:00:00+00:00
901,2026-02-07T20:00:00Z,s-00300,2026-02-07 20:00:00+00:00
902,2026-02-07T23:00:00Z,s-00300,2026-02-07 23:00:00+00:00
903,2026-02-08T02:00:00Z,s-00300,2026-02-08 02:00:00+00:00
904,2026-02-07T23:00:00Z,s-00301,2026-02-07 23:00:00+00:00
905,2026-02-08T02:00:00Z,s-00301,2026-02-08 02:00:00+00:00
906,2026-02-08T05:00:00Z,s-00301,2026-02-08 05:00:00+00:00
907,2026-02-08T02:00:00Z,s-00302,2026-02-08 02:00:00+00:00
908,2026-02-08T05:00:00Z,s-00302,2026-02-08 05:00:00+00:00
909,2026-02-08T08:00:00Z,s-00302,2026-02-08 08:00:00+00:00
910,2026-02-08T05:00:00Z,s-00303,2026-02-08 05:00:00+00:00
911,2026-02-08T08:00:00Z,s-00303,2026-02-08 08:00:00+00:00
912,2026-02-08T11:00:00Z,s-00303,2026-02-08 11:00:00+00:00
913,2026-02-08T08:00:00Z,s-00304,2026-02-08 08:00:00+00:00
914,2026-02-08T11:00:00Z,s-00304,2026-02-08 11:00:00+00:00
915,2026-02-08T14:00:00Z,s-00304,2026-02-08 14:00:00+00:00
916,2026-02-08T11:00:00Z,s-00305,2026-02-08 11:00:00+00:00
917,2026-02-08T14:00:00Z,s-00305,2026-02-08 14:00:00+00:00
918,2026-02-08T17:00:00Z,s-00305,2026-02-08 17:00:00+00:00
919,2026-02-08T14:00:00Z,s-00306,2026-02-08 14:00:00+00:00
920,2026-02-08T17:00:00Z,s-00306,2026-02-08 17:00:00+00:00
921,2026-02-08T20:00:00Z,s-00306,2026-02-08 20:00:00+00:00
922,2026-02-08T17:00:00Z,s-00307,2026-02-08 17:00:00+00:00
923,2026-02-08T20:00:00Z,s-00307,2026-02-08 20:00:00+00:00
924,2026-02-08T23:00:00Z,s-00307,2026-02-08 23:00:00+00:00
925,2026-02-08T20:00:00Z,s-00308,2026-02-08 20:00:00+00:00
926,2026-02-08T23:00:00Z,s-00308,2026-02-08 23:00:00+00:00
927,2026-02-09T02:00:00Z,s-00308,2026-02-09 02:00:00+00:00
928,2026-02-08T23:00:00Z,s-00309,2026-02-08 23:00:00+00:00
929,2026-02-09T02:00:00Z,s-00309,2026-02-09 02:00:00+00:00
930,2026-02-09T05:00:00Z,s-00309,2026-02-09 05:00:00+00:00
931,2026-02-09T02:00:00Z,s-00310,2026-02-09 02:00:00+00:00
932,2026-02-09T05:00:00Z,s-00310,2026-02-09 05:00:00+00:00
933,2026-02-09T08:00:00Z,s-00310,2026-02-09 08:00:00+00:00
934,2026-02-09T05:00:00Z,s-00311,2026-02-09 05:00:00+00:00
935,2026-02-09T08:00:00Z,s-00311,2026-02-09 08:00:00+00:00
936,2026-02-09T11:00:00Z,s-00311,2026-02-09 11:00:00+00:00
937,2026-02-09T08:00:00Z,s-00312,2026-02-09 08:00:00+00:00
938,2026-02-09T11:00:00Z,s-00312,2026-02-09 11:00:00+00:00
939,2026-02-09T14:00:00Z,s-00312,2026-02-09 14:00:00+00:00
940,2026-02-09T11:00:00Z,s-00313,2026-02-09 11:00:00+00:00
941,2026-02-09T14:00:00Z,s-00313,2026-02-09 14:00:00+00:00
942,2026-02-09T17:00:00Z,s-00313,2026-02-09 17:00:00+00:00
943,2026-02-09T14:00:00Z,s-00314,2026-02-09 14:00:00+00:00
944,2026-02-09T17:00:00Z,s-00314,2026-02-09 17:00:00+00:00
945,2026-02-09T20:00:00Z,s-00314,2026-02-09 20:00:00+00:00
946,2026-02-09T17:00:00Z,s-00315,2026-02-09 17:00:00+00:00
947,2026-02-09T20:00:00Z,s-00315,2026-02-09 20:00:00+00:00
948,2026-02-09T23:00:00Z,s-00315,2026-02-09 23:00:00+00:00
949,2026-02-09T20:00:00Z,s-00316,2026-02-09 20:00:00+00:00
950,2026-02-09T23:00:00Z,s-00316,2026-02-09 23:00:00+00:00
951,2026-02-10T02:00:00Z,s-00316,2026-02-10 02:00:00+00:00
952,2026-02-09T23:00:00Z,s-00317,2026-02-09 23:00:00+00:00
953,2026-02-10T02:00:00Z,s-00317,2026-02-10 02:00:00+00:00
954,2026-02-10T05:00:00Z,s-00317,2026-02-10 05:00:00+00:00
955,2026-02-10T02:00:00Z,s-00318,2026-02-10 02:00:00+00:00
956,2026-02-10T05:00:00Z,s-00318,2026-02-10 05:00:00+00:00
957,2026-02-10T08:00:00Z,s-00318,2026-02-10 08:00:00+00:00
958,2026-02-10T05:00:00Z,s-00319,2026-02-10 05:00:00+00:00
959,2026-02-10T08:00:00Z,s-00319,2026-02-10 08:00:00+00:00
960,2026-02-10T11:00:00Z,s-00319,2026-02-10 11:00:00+00:00
961,2026-02-10T08:00:00Z,s-00320,2026-02-10 08:00:00+00:00
962,2026-02-10T11:00:00Z,s-00320,2026-02-10 11:00:00+00:00
963,2026-02-10T14:00:00Z,s-00320,2026-02-10 14:00:00+00:00
964,2026-02-10T11:00:00Z,s-00321,2026-02-10 11:00:00+00:00
965,2026-02-10T14:00:00Z,s-00321,2026-02-10 14:00:00+00:00
966,2026-02-10T17:00:00Z,s-00321,2026-02-10 17:00:00+00:00
967,2026-02-10T14:00:00Z,s-00322,2026-02-10 14:00:00+00:00
968,2026-02-10T17:00:00Z,s-00322,2026-02-10 17:00:00+00:00
969,2026-02-10T20:00:00Z,s-00322,2026-02-10 20:00:00+00:00
970,2026-02-10T17:00:00Z,s-00323,2026-02-10 17:00:00+00:00
971,2026-02-10T20:00:00Z,s-00323,2026-02-10 20:00:00+00:00
972,2026-02-10T23:00:00Z,s-00323,2026-02-10 23:00:00+00:00
973,2026-02-10T20:00:00Z,s-00324,2026-02-10 20:00:00+00:00
974,2026-02-10T23:00:00Z,s-00324,2026-02-10 23:00:00+00:00
975,2026-02-11T02:00:00Z,s-00324,2026-02-11 02:00:00+00:00
976,2026-02-10T23:00:00Z,s-00325,2026-02-10 23:00:00+00:00
977,2026-02-11T02:00:00Z,s-00325,2026-02-11 02:00:00+00:00
978,2026-02-11T05:00:00Z,s-00325,2026-02-11 05:00:00+00:00
979,2026-02-11T02:00:00Z,s-00326,2026-02-11 02:00:00+00:00
980,2026-02-11T05:00:00Z,s-00326,2026-02-11 05:00:00+00:00
981,2026-02-11T08:00:00Z,s-00326,2026-02-11 08:00:00+00:00
982,2026-02-11T05:00:00Z,s-00327,2026-02-11 05:00:00+00:00
983,2026-02-11T08:00:00Z,s-00327,2026-02-11 08:00:00+00:00
984,2026-02-11T11:00:00Z,s-00327,2026-02-11 11:00:00+00:00
985,2026-02-11T08:00:00Z,s-00328,2026-02-11 08:00:00+00:00
986,2026-02-11T11:00:00Z,s-00328,2026-02-11 11:00:00+00:00
987,2026-02-11T14:00:00Z,s-00328,2026-02-11 14:00:00+00:00
988,2026-02-11T11:00:00Z,s-00329,2026-02-11 11:00:00+00:00
989,2026-02-11T14:00:00Z,s-00329,2026-02-11 14:00:00+00:00
990,2026-02-11T17:00:00Z,s-00329,2026-02-11 17:00:00+00:00
991,2026-02-11T14:00:00Z,s-00330,2026-02-11 14:00:00+00:00
992,2026-02-11T17:00:00Z,s-00330,2026-02-11 17:00:00+00:00
993,2026-02-11T20:00:00Z,s-00330,2026-02-11 20:00:00+00:00
994,2026-02-11T17:00:00Z,s-00331,2026-02-11 17:00:00+00:00
995,2026-02-11T20:00:00Z,s-00331,2026-02-11 20:00:00+00:00
996,2026-02-11T23:00:00Z,s-00331,2026-02-11 23:00:00+00:00
997,2026-02-11T20:00:00Z,s-00332,2026-02-11 20:00:00+00:00
998,2026-02-11T23:00:00Z,s-00332,2026-02-11 23:00:00+00:00
999,2026-02-12T02:00:00Z,s-00332,2026-02-12 02:00:00+00:00
1000,2026-02-11T23:00:00Z,s-00333,2026-02-11 23:00:00+00:00
1001,2026-02-12T02:00:00Z,s-00333,2026-02-12 02:00:00+00:00
1002,2026-02-12T05:00:00Z,s-00333,2026-02-12 05:00:00+00:00
1003,2026-02-12T02:00:00Z,s-00334,2026-02-12 02:00:00+00:00
1004,2026-02-12T05:00:00Z,s-00334,2026-02-12 05:00:00+00:00
1005,2026-02-12T08:00:00Z,s-00334,2026-02-12 08:00:00+00:00
1006,2026-02-12T05:00:00Z,s-00335,2026-02-12 05:00:00+00:00
1007,2026-02-12T08:00:00Z,s-00335,2026-02-12 08:00:00+00:00
1008,2026-02-12T11:00:00Z,s-00335,2026-02-12 11:00:00+00:00
1009,2026-02-12T08:00:00Z,s-00336,2026-02-12 08:00:00+00:00
1010,2026-02-12T11:00:00Z,s-00336,2026-02-12 11:00:00+00:00
1011,2026-02-12T14:00:00Z,s-00336,2026-02-12 14:00:00+00:00
1012,2026-02-12T11:00:00Z,s-00337,2026-02-12 11:00:00+00:00
1013,2026-02-12T14:00:00Z,s-00337,2026-02-12 14:00:00+00:00
1014,2026-02-12T17:00:00Z,s-00337,2026-02-12 17:00:00+00:00
1015,2026-02-12T14:00:00Z,s-00338,2026-02-12 14:00:00+00:00
1016,2026-02-12T17:00:00Z,s-00338,2026-02-12 17:00:00+00:00
1017,2026-02-12T20:00:00Z,s-00338,2026-02-12 20:00:00+00:00
1018,2026-02-12T17:00:00Z,s-00339,2026-02-12 17:00:00+00:00
1019,2026-02-12T20:00:00Z,s-00339,2026-02-12 20:00:00+00:00
1020,2026-02-12T23:00:00Z,s-00339,2026-02-12 23:00:00+00:00
1021,2026-02-12T20:00:00Z,s-00340,2026-02-12 20:00:00+00:00
1022,2026-02-12T23:00:00Z,s-00340,2026-02-12 23:00:00+00:00
1023,2026-02-13T02:00:00Z,s-00340,2026-02-13 02:00:00+00:00
1024,2026-02-12T23:00:00Z,s-00341,2026-02-12 23:00:00+00:00
1025,2026-02-13T02:00:00Z,s-00341,2026-02-13 02:00:00+00:00
1026,2026-02-13T05:00:00Z,s-00341,2026-02-13 05:00:00+00:00
1027,2026-02-13T02:00:00Z,s-00342,2026-02-13 02:00:00+00:00
1028,2026-02-13T05:00:00Z,s-00342,2026-02-13 05:00:00+00:00
1029,2026-02-13T08:00:00Z,s-00342,2026-02-13 08:00:00+00:00
1030,2026-02-13T05:00:00Z,s-00343,2026-02-13 05:00:00+00:00
1031,2026-02-13T08:00:00Z,s-00343,2026-02-13 08:00:00+00:00
1032,2026-02-13T11:00:00Z,s-00343,2026-02-13 11:00:00+00:00
1033,2026-02-13T08:00:00Z,s-00344,2026-02-13 08:00:00+00:00
1034,2026-02-13T11:00:00Z,s-00344,2026-02-13 11:00:00+00:00
1035,2026-02-13T14:00:00Z,s-00344,2026-02-13 14:00:00+00:00
1036,2026-02-13T11:00:00Z,s-00345,2026-02-13 11:00:00+00:00
1037,2026-02-13T14:00:00Z,s-00345,2026-02-13 14:00:00+00:00
1038,2026-02-13T17:00:00Z,s-00345,2026-02-13 17:00:00+00:00
1039,2026-02-13T14:00:00Z,s-00346,2026-02-13 14:00:00+00:00
1040,2026-02-13T17:00:00Z,s-00346,2026-02-13 17:00:00+00:00
1041,2026-02-13T20:00:00Z,s-00346,2026-02-13 20:00:00+00:00
1042,2026-02-13T17:00:00Z,s-00347,2026-02-13 17:00:00+00:00
1043,2026-02-13T20:00:00Z,s-00347,2026-02-13 20:00:00+00:00
1044,2026-02-13T23:00:00Z,s-00347,2026-02-13 23:00:00+00:00
1045,2026-02-13T20:00:00Z,s-00348,2026-02-13 20:00:00+00:00
1046,2026-02-13T23:00:00Z,s-00348,2026-02-13 23:00:00+00:00
1047,2026-02-14T02:00:00Z,s-00348,2026-02-14 02:00:00+00:00
1048,2026-02-13T23:00:00Z,s-00349,2026-02-13 23:00:00+00:00
1049,2026-02-14T02:00:00Z,s-00349,2026-02-14 02:00:00+00:00
1050,2026-02-14T05:00:00Z,s-00349,2026-02-14 05:00:00+00:00
1051,2026-02-14T02:00:00Z,s-00350,2026-02-14 02:00:00+00:00
1052,2026-02-14T05:00:00Z,s-00350,2026-02-14 05:00:00+00:00
1053,2026-02-14T08:00:00Z,s-00350,2026-02-14 08:00:00+00:00
1054,2026-02-14T05:00:00Z,s-00351,2026-02-14 05:00:00+00:00
1055,2026-02-14T08:00:00Z,s-00351,2026-02-14 08:00:00+00:00
1056,2026-02-14T11:00:00Z,s-00351,2026-02-14 11:00:00+00:00
1057,2026-02-14T08:00:00Z,s-00352,2026-02-14 08:00:00+00:00
1058,2026-02-14T11:00:00Z,s-00352,2026-02-14 11:00:00+00:00
1059,2026-02-14T14:00:00Z,s-00352,2026-02-14 14:00:00+00:00
1060,2026-02-14T11:00:00Z,s-00353,2026-02-14 11:00:00+00:00
1061,2026-02-14T14:00:00Z,s-00353,2026-02-14 14:00:00+00:00
1062,2026-02-14T17:00:00Z,s-00353,2026-02-14 17:00:00+00:00
1063,2026-02-14T14:00:00Z,s-00354,2026-02-14 14:00:00+00:00
1064,2026-02-14T17:00:00Z,s-00354,2026-02-14 17:00:00+00:00
1065,2026-02-14T20:00:00Z,s-00354,2026-02-14 20:00:00+00:00
1066,2026-02-14T17:00:00Z,s-00355,2026-02-14 17:00:00+00:00
1067,2026-02-14T20:00:00Z,s-00355,2026-02-14 20:00:00+00:00
1068,2026-02-14T23:00:00Z,s-00355,2026-02-14 23:00:00+00:00
1069,2026-02-14T20:00:00Z,s-00356,2026-02-14 20:00:00+00:00
1070,2026-02-14T23:00:00Z,s-00356,2026-02-14 23:00:00+00:00
1071,2026-02-15T02:00:00Z,s-00356,2026-02-15 02:00:00+00:00
